id,event_timestamp,label,f_customer_total_orders_90d,f_customer_paid_revenue_90d,f_customer_avg_order_value_90d,f_customer_distinct_categories_90d,f_stream_views_60m,f_stream_add_to_cart_60m,f_stream_checkout_started_60m,f_stream_order_placed_60m,f_stream_cart_to_purchase_ratio_60m,created
CUS-DAD-00005981,2026-04-24T23:59:00Z,1,1,14936000,14936000,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00005982,2026-04-24T23:59:00Z,0,3,2363000,787666.666667,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00005990,2026-04-24T23:59:00Z,1,4,79488070,19872017.5,3,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006001,2026-04-24T23:59:00Z,0,1,319758,319758,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006006,2026-04-24T23:59:00Z,0,1,1352000,1352000,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006032,2026-04-24T23:59:00Z,0,1,1470000,1470000,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006041,2026-04-24T23:59:00Z,1,4,4961408,1240352,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006045,2026-04-24T23:59:00Z,0,0,0,0,0,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006050,2026-04-24T23:59:00Z,1,6,26489000,5297800,3,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006067,2026-04-24T23:59:00Z,1,5,7883354,1576670.8,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006076,2026-04-24T23:59:00Z,1,2,932000,932000,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006087,2026-04-24T23:59:00Z,0,3,1328124,442708,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006098,2026-04-24T23:59:00Z,1,7,6827764,1137960.66667,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006129,2026-04-24T23:59:00Z,0,3,27987264,9329088,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006157,2026-04-24T23:59:00Z,0,2,4060000,2030000,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006168,2026-04-24T23:59:00Z,0,3,8699040,2899680,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006182,2026-04-24T23:59:00Z,1,10,35721852,3572185.2,3,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006194,2026-04-24T23:59:00Z,1,5,5807000,1451750,3,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006199,2026-04-24T23:59:00Z,0,4,14974500,4991500,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006201,2026-04-24T23:59:00Z,0,0,0,0,0,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006202,2026-04-24T23:59:00Z,1,5,11782552,2356510.4,3,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006217,2026-04-24T23:59:00Z,0,1,332000,332000,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006225,2026-04-24T23:59:00Z,0,8,22684445,2835555.625,3,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006227,2026-04-24T23:59:00Z,0,3,1842606,614202,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006229,2026-04-24T23:59:00Z,1,5,5993353,1198670.6,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006232,2026-04-24T23:59:00Z,1,6,7440822,1240137,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006259,2026-04-24T23:59:00Z,1,5,6545996,1309199.2,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006265,2026-04-24T23:59:00Z,0,5,11943610,2388722,3,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006271,2026-04-24T23:59:00Z,0,6,7102142,1183690.33333,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006287,2026-04-24T23:59:00Z,1,5,12032665,2406533,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006302,2026-04-24T23:59:00Z,0,3,1912539,637513,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006303,2026-04-24T23:59:00Z,0,3,4164000,1388000,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006316,2026-04-24T23:59:00Z,1,5,25552436,6388109,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006317,2026-04-24T23:59:00Z,0,3,4376000,1458666.66667,3,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006319,2026-04-24T23:59:00Z,0,4,7964742,1991185.5,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006333,2026-04-24T23:59:00Z,1,8,11389580,1627082.85714,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006334,2026-04-24T23:59:00Z,1,0,0,0,0,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006344,2026-04-24T23:59:00Z,0,2,56633792,28316896,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006349,2026-04-24T23:59:00Z,0,3,3689826,1229942,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006356,2026-04-24T23:59:00Z,0,4,4173624,1043406,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006359,2026-04-24T23:59:00Z,0,1,32014000,32014000,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006360,2026-04-24T23:59:00Z,0,2,2173000,1086500,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006363,2026-04-24T23:59:00Z,0,2,798604,399302,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006380,2026-04-24T23:59:00Z,1,3,43213534,14404511.3333,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006404,2026-04-24T23:59:00Z,1,5,2113958,422791.6,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006415,2026-04-24T23:59:00Z,1,5,7990000,2663333.33333,3,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006422,2026-04-24T23:59:00Z,1,2,3602000,1801000,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006429,2026-04-24T23:59:00Z,1,4,3628000,907000,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006437,2026-04-24T23:59:00Z,0,3,4897680,1632560,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006441,2026-04-24T23:59:00Z,0,1,0,0,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006448,2026-04-24T23:59:00Z,0,3,3654000,1218000,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006453,2026-04-24T23:59:00Z,0,2,32335918,16167959,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006457,2026-04-24T23:59:00Z,0,2,64938472,32469236,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006459,2026-04-24T23:59:00Z,1,4,27018280,6754570,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006482,2026-04-24T23:59:00Z,0,3,3329185,1109728.33333,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006498,2026-04-24T23:59:00Z,0,3,8455145,2818381.66667,3,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006516,2026-04-24T23:59:00Z,1,1,896000,896000,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006529,2026-04-24T23:59:00Z,0,3,17747716,8873858,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006539,2026-04-24T23:59:00Z,0,2,2131065,1065532.5,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006544,2026-04-24T23:59:00Z,1,8,62078638,7759829.75,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006561,2026-04-24T23:59:00Z,1,4,26799336,6699834,3,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006568,2026-04-24T23:59:00Z,0,3,22449226,7483075.33333,3,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006572,2026-04-24T23:59:00Z,1,3,10325000,3441666.66667,2,0,1,1,1,1,2026-04-24T23:59:00Z
CUS-DAD-00006585,2026-04-24T23:59:00Z,0,1,2148000,2148000,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006590,2026-04-24T23:59:00Z,0,0,0,0,0,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006613,2026-04-24T23:59:00Z,1,3,3689000,1229666.66667,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006654,2026-04-24T23:59:00Z,1,5,37355000,7471000,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006655,2026-04-24T23:59:00Z,0,1,944034,944034,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006668,2026-04-24T23:59:00Z,0,3,3922000,1961000,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006673,2026-04-24T23:59:00Z,1,4,3031593,757898.25,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006680,2026-04-24T23:59:00Z,0,1,736000,736000,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006690,2026-04-24T23:59:00Z,0,3,9348220,3116073.33333,3,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006691,2026-04-24T23:59:00Z,1,4,6344000,1586000,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006695,2026-04-24T23:59:00Z,0,2,11359000,5679500,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006705,2026-04-24T23:59:00Z,0,4,6823640,1705910,3,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006706,2026-04-24T23:59:00Z,1,7,11094371,1584910.14286,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006708,2026-04-24T23:59:00Z,0,2,7241000,3620500,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006748,2026-04-24T23:59:00Z,0,4,6538275,1634568.75,3,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006749,2026-04-24T23:59:00Z,0,3,24249685,8083228.33333,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006768,2026-04-24T23:59:00Z,1,2,1612822,806411,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006773,2026-04-24T23:59:00Z,1,2,3986000,1993000,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006775,2026-04-24T23:59:00Z,0,4,56203018,14050754.5,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006786,2026-04-24T23:59:00Z,0,3,3610168,1203389.33333,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006787,2026-04-24T23:59:00Z,0,1,519000,519000,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006803,2026-04-24T23:59:00Z,0,4,2950197,737549.25,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006807,2026-04-24T23:59:00Z,0,3,3533664,1177888,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006815,2026-04-24T23:59:00Z,0,1,5939290,5939290,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006823,2026-04-24T23:59:00Z,0,2,2605072,1302536,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006831,2026-04-24T23:59:00Z,1,2,29744000,14872000,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006865,2026-04-24T23:59:00Z,0,3,4403000,1467666.66667,3,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006867,2026-04-24T23:59:00Z,0,6,4971968,994393.6,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006876,2026-04-24T23:59:00Z,0,5,29021000,5804200,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006902,2026-04-24T23:59:00Z,0,3,3138288,1046096,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006905,2026-04-24T23:59:00Z,0,11,15608487,1418953.36364,3,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006924,2026-04-24T23:59:00Z,0,6,36572892,6095482,3,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006942,2026-04-24T23:59:00Z,0,3,4550462,1516820.66667,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006956,2026-04-24T23:59:00Z,0,1,15687000,15687000,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006967,2026-04-24T23:59:00Z,0,1,905832,905832,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00006994,2026-04-24T23:59:00Z,1,3,18734000,6244666.66667,3,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007004,2026-04-24T23:59:00Z,0,2,2061000,1030500,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007006,2026-04-24T23:59:00Z,0,1,3693508,3693508,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007010,2026-04-24T23:59:00Z,1,2,11239000,5619500,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007024,2026-04-24T23:59:00Z,1,5,8508000,1701600,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007026,2026-04-24T23:59:00Z,1,3,7354314,2451438,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007049,2026-04-24T23:59:00Z,1,4,5045721,1261430.25,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007074,2026-04-24T23:59:00Z,0,1,4929000,4929000,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007076,2026-04-24T23:59:00Z,0,4,25061072,6265268,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007091,2026-04-24T23:59:00Z,0,3,5803000,1934333.33333,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007097,2026-04-24T23:59:00Z,1,3,4410776,1470258.66667,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007114,2026-04-24T23:59:00Z,0,6,12163962,2027327,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007128,2026-04-24T23:59:00Z,0,3,4032000,1344000,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007131,2026-04-24T23:59:00Z,0,3,16042000,5347333.33333,3,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007169,2026-04-24T23:59:00Z,0,3,2385000,795000,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007171,2026-04-24T23:59:00Z,0,3,3879000,1293000,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007191,2026-04-24T23:59:00Z,1,4,8659434,2164858.5,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007194,2026-04-24T23:59:00Z,0,3,4096000,1365333.33333,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007211,2026-04-24T23:59:00Z,1,2,5484000,5484000,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007223,2026-04-24T23:59:00Z,1,2,3911000,1955500,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007239,2026-04-24T23:59:00Z,0,8,11096783,1387097.875,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007245,2026-04-24T23:59:00Z,1,3,28615212,9538404,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007251,2026-04-24T23:59:00Z,1,8,27743880,4623980,3,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007252,2026-04-24T23:59:00Z,0,3,4398298,1466099.33333,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007255,2026-04-24T23:59:00Z,1,0,0,0,0,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007301,2026-04-24T23:59:00Z,0,2,3399240,3399240,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007304,2026-04-24T23:59:00Z,0,4,12001440,3000360,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007305,2026-04-24T23:59:00Z,0,3,8818732,2939577.33333,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007306,2026-04-24T23:59:00Z,1,3,5256460,1752153.33333,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007319,2026-04-24T23:59:00Z,0,1,21670000,21670000,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007338,2026-04-24T23:59:00Z,0,3,15631000,5210333.33333,3,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007346,2026-04-24T23:59:00Z,0,5,21342592,4268518.4,3,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007348,2026-04-24T23:59:00Z,0,4,6941000,1735250,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007355,2026-04-24T23:59:00Z,0,1,4452000,4452000,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007361,2026-04-24T23:59:00Z,0,4,4325000,1081250,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007373,2026-04-24T23:59:00Z,1,1,1240000,1240000,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007401,2026-04-24T23:59:00Z,0,1,21360676,21360676,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007404,2026-04-24T23:59:00Z,1,4,34305476,8576369,3,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007419,2026-04-24T23:59:00Z,1,4,5175000,1293750,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007424,2026-04-24T23:59:00Z,0,3,15332705,5110901.66667,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007449,2026-04-24T23:59:00Z,0,3,15190974,5063658,3,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007450,2026-04-24T23:59:00Z,1,1,3458000,3458000,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007456,2026-04-24T23:59:00Z,0,1,8354000,8354000,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007461,2026-04-24T23:59:00Z,0,3,3415000,1138333.33333,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007474,2026-04-24T23:59:00Z,0,4,6086792,1521698,3,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007476,2026-04-24T23:59:00Z,1,1,662000,662000,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007477,2026-04-24T23:59:00Z,0,4,55757056,13939264,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007481,2026-04-24T23:59:00Z,1,2,1089000,544500,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007498,2026-04-24T23:59:00Z,0,1,538000,538000,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007501,2026-04-24T23:59:00Z,0,1,3960000,3960000,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007505,2026-04-24T23:59:00Z,0,3,5184409,1728136.33333,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007516,2026-04-24T23:59:00Z,0,1,1320220,1320220,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007523,2026-04-24T23:59:00Z,1,3,4245348,1415116,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007537,2026-04-24T23:59:00Z,0,2,3900800,1950400,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007547,2026-04-24T23:59:00Z,0,2,21934349,10967174.5,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007603,2026-04-24T23:59:00Z,0,3,10317000,3439000,3,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007631,2026-04-24T23:59:00Z,0,3,3121072,1040357.33333,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007637,2026-04-24T23:59:00Z,0,2,13474000,6737000,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007653,2026-04-24T23:59:00Z,1,0,0,0,0,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007666,2026-04-24T23:59:00Z,0,6,5475021,912503.5,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007670,2026-04-24T23:59:00Z,0,3,2562000,854000,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007675,2026-04-24T23:59:00Z,1,4,2712381,678095.25,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007676,2026-04-24T23:59:00Z,0,3,5126000,1708666.66667,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007683,2026-04-24T23:59:00Z,0,3,18838728,6279576,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007687,2026-04-24T23:59:00Z,0,3,13346900,4448966.66667,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007702,2026-04-24T23:59:00Z,0,3,25279765,8426588.33333,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007706,2026-04-24T23:59:00Z,0,2,3870000,1935000,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007708,2026-04-24T23:59:00Z,0,0,0,0,0,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007717,2026-04-24T23:59:00Z,0,2,2762346,1381173,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007741,2026-04-24T23:59:00Z,1,6,23777340,3962890,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007742,2026-04-24T23:59:00Z,1,1,330000,330000,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007783,2026-04-24T23:59:00Z,0,3,3038000,1012666.66667,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007792,2026-04-24T23:59:00Z,0,1,2583644,2583644,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007804,2026-04-24T23:59:00Z,0,2,4598760,2299380,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007820,2026-04-24T23:59:00Z,0,4,62686276,15671569,3,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007847,2026-04-24T23:59:00Z,0,1,4111000,4111000,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007854,2026-04-24T23:59:00Z,0,4,20314000,5078500,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007864,2026-04-24T23:59:00Z,0,2,5299000,2649500,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007866,2026-04-24T23:59:00Z,1,7,10679138,1525591.14286,3,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007891,2026-04-24T23:59:00Z,1,5,25376064,5075212.8,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007909,2026-04-24T23:59:00Z,0,2,8170000,4085000,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007944,2026-04-24T23:59:00Z,0,1,410465,410465,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007967,2026-04-24T23:59:00Z,0,1,0,0,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007973,2026-04-24T23:59:00Z,1,3,6405575,2135191.66667,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00007998,2026-04-24T23:59:00Z,0,1,380000,380000,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00008026,2026-04-24T23:59:00Z,1,4,10346943,2586735.75,3,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00008038,2026-04-24T23:59:00Z,0,3,2922960,1461480,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00008044,2026-04-24T23:59:00Z,0,0,0,0,0,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00008072,2026-04-24T23:59:00Z,1,3,12003980,4001326.66667,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00008076,2026-04-24T23:59:00Z,1,6,38591018,6431836.33333,3,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00008089,2026-04-24T23:59:00Z,1,4,4796984,1199246,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00008098,2026-04-24T23:59:00Z,0,0,0,0,0,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00008099,2026-04-24T23:59:00Z,1,2,781808,781808,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00008151,2026-04-24T23:59:00Z,0,9,36823342,4091482.44444,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00008152,2026-04-24T23:59:00Z,0,2,2610000,1305000,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00008174,2026-04-24T23:59:00Z,1,2,1661312,830656,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00008179,2026-04-24T23:59:00Z,0,6,15181432,2530238.66667,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00008183,2026-04-24T23:59:00Z,0,1,394000,394000,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00008196,2026-04-24T23:59:00Z,1,1,1662000,1662000,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00008238,2026-04-24T23:59:00Z,0,2,25854961,12927480.5,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00008271,2026-04-24T23:59:00Z,0,5,11644000,2328800,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00008281,2026-04-24T23:59:00Z,0,3,3421000,1140333.33333,3,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00008284,2026-04-24T23:59:00Z,0,1,920000,920000,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00008293,2026-04-24T23:59:00Z,0,6,7564012,1260668.66667,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00008304,2026-04-24T23:59:00Z,0,1,1757000,1757000,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00008330,2026-04-24T23:59:00Z,0,3,2568700,1284350,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00008346,2026-04-24T23:59:00Z,1,2,14112158,7056079,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00008355,2026-04-24T23:59:00Z,0,3,4912536,1637512,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00008363,2026-04-24T23:59:00Z,1,4,6503656,1625914,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-DAD-00008381,2026-04-24T23:59:00Z,0,3,39936035,13312011.6667,1,0,0,0,0,0,2026-04-24T23:59:00Z
