id,label
CUS-DAD-00007404,1
CUS-DAD-00007419,0
CUS-DAD-00007424,0
CUS-DAD-00007449,0
CUS-DAD-00007450,1
CUS-DAD-00007456,1
CUS-DAD-00007461,1
CUS-DAD-00007474,1
CUS-DAD-00007476,0
CUS-DAD-00007477,0
CUS-DAD-00007481,0
CUS-DAD-00007498,0
CUS-DAD-00007501,0
CUS-DAD-00007505,0
CUS-DAD-00007516,0
CUS-DAD-00007523,1
CUS-DAD-00007537,0
CUS-DAD-00007547,0
CUS-DAD-00007603,0
CUS-DAD-00007631,1
CUS-DAD-00007637,1
CUS-DAD-00007653,0
CUS-DAD-00007666,1
CUS-DAD-00007670,0
CUS-DAD-00007675,1
CUS-DAD-00007676,0
CUS-DAD-00007683,0
CUS-DAD-00007687,0
CUS-DAD-00007702,0
CUS-DAD-00007706,0
CUS-DAD-00007708,0
CUS-DAD-00007717,1
CUS-DAD-00007741,1
CUS-DAD-00007742,1
CUS-DAD-00007783,0
CUS-DAD-00007792,0
CUS-DAD-00007804,0
CUS-DAD-00007820,0
CUS-DAD-00007847,0
CUS-DAD-00007854,1
CUS-DAD-00007864,0
CUS-DAD-00007866,1
CUS-DAD-00007891,1
CUS-DAD-00007909,0
CUS-DAD-00007944,0
CUS-DAD-00007967,0
CUS-DAD-00007973,1
CUS-DAD-00007998,0
CUS-DAD-00008026,0
CUS-DAD-00008038,0
CUS-DAD-00008044,0
CUS-DAD-00008072,0
CUS-DAD-00008076,1
CUS-DAD-00008089,1
CUS-DAD-00008098,0
CUS-DAD-00008099,0
CUS-DAD-00008151,1
CUS-DAD-00008152,0
CUS-DAD-00008174,0
CUS-DAD-00008179,0
CUS-DAD-00008183,0
CUS-DAD-00008196,1
CUS-DAD-00008238,0
CUS-DAD-00008271,1
CUS-DAD-00008281,0
CUS-DAD-00008284,1
CUS-DAD-00008293,0
CUS-DAD-00008304,1
CUS-DAD-00008330,1
CUS-DAD-00008346,1
CUS-DAD-00008355,1
CUS-DAD-00008363,0
CUS-DAD-00008381,1
CUS-DAD-00008401,1
CUS-DAD-00008412,0
CUS-DAD-00008466,0
CUS-DAD-00008468,1
CUS-DAD-00008469,0
CUS-DAD-00008496,0
CUS-DAD-00008512,1
CUS-DAD-00008513,0
CUS-DAD-00008546,0
CUS-DAD-00008568,0
CUS-DAD-00008576,0
CUS-DAD-00008583,0
CUS-DAD-00008589,0
CUS-DAD-00008591,0
CUS-DAD-00008594,0
CUS-DAD-00008601,1
CUS-DAD-00008631,1
CUS-DAD-00008632,0
CUS-DAD-00008636,1
CUS-DAD-00008639,0
CUS-DAD-00008649,0
CUS-DAD-00008658,1
CUS-DAD-00008667,1
CUS-DAD-00008691,0
CUS-DAD-00008696,1
CUS-DAD-00008705,0
CUS-DAD-00008719,1
CUS-DAD-00008722,0
CUS-DAD-00008725,0
CUS-DAD-00008732,1
CUS-DAD-00008734,0
CUS-DAD-00008737,1
CUS-DAD-00008797,0
CUS-DAD-00008866,1
CUS-DAD-00008880,1
CUS-DAD-00008885,1
CUS-DAD-00008912,0
CUS-DAD-00008917,0
CUS-DAD-00008926,0
CUS-DAD-00008952,1
CUS-DAD-00008955,0
CUS-DAD-00008967,0
CUS-DAD-00008970,1
CUS-DAD-00008981,1
CUS-DAD-00008998,0
CUS-DAD-00009003,1
CUS-DAD-00009024,1
CUS-DAD-00009026,1
CUS-DAD-00009035,0
CUS-DAD-00009063,0
CUS-DAD-00009081,1
CUS-DAD-00009089,0
CUS-DAD-00009097,0
CUS-DAD-00009102,1
CUS-DAD-00009103,0
CUS-DAD-00009113,0
CUS-DAD-00009114,0
CUS-DAD-00009137,0
CUS-DAD-00009148,1
CUS-DAD-00009153,0
CUS-DAD-00009155,1
CUS-DAD-00009157,0
CUS-DAD-00009165,1
CUS-DAD-00009177,0
CUS-DAD-00009178,1
CUS-DAD-00009191,1
CUS-DAD-00009193,0
CUS-DAD-00009195,0
CUS-DAD-00009200,0
CUS-DAD-00009242,0
CUS-DAD-00009247,0
CUS-DAD-00009257,0
CUS-DAD-00009267,1
CUS-DAD-00009283,0
CUS-DAD-00009285,0
CUS-DAD-00009306,0
CUS-DAD-00009325,1
CUS-DAD-00009326,1
CUS-DAD-00009327,0
CUS-DAD-00009352,0
CUS-DAD-00009364,0
CUS-DAD-00009381,1
CUS-DAD-00009383,0
CUS-DAD-00009385,1
CUS-DAD-00009386,0
CUS-DAD-00009403,1
CUS-DAD-00009404,1
CUS-DAD-00009407,0
CUS-DAD-00009419,0
CUS-DAD-00009431,0
CUS-DAD-00009434,0
CUS-DAD-00009439,0
CUS-DAD-00009448,0
CUS-DAD-00009455,0
CUS-DAD-00009488,0
CUS-DAD-00009524,0
CUS-DAD-00009527,0
CUS-DAD-00009534,0
CUS-DAD-00009544,1
CUS-DAD-00009549,0
CUS-DAD-00009559,0
CUS-DAD-00009588,1
CUS-DAD-00009595,0
CUS-DAD-00009596,0
CUS-DAD-00009601,1
CUS-DAD-00009607,0
CUS-DAD-00009608,0
CUS-DAD-00009646,0
CUS-DAD-00009648,0
CUS-DAD-00009650,0
CUS-DAD-00009674,0
CUS-DAD-00009697,0
CUS-DAD-00009716,0
CUS-DAD-00009723,1
CUS-DAD-00009741,1
CUS-DAD-00009758,1
CUS-DAD-00009765,1
CUS-DAD-00009766,0
CUS-DAD-00009782,0
CUS-DAD-00009785,1
CUS-DAD-00009823,1
CUS-DAD-00009828,0
CUS-DAD-00009829,0
CUS-DAD-00009830,1
CUS-DAD-00009838,1
CUS-DAD-00009859,1
CUS-DAD-00009860,0
CUS-DAD-00009862,1
CUS-DAD-00009892,1
CUS-DAD-00009904,0
CUS-DAD-00009922,1
CUS-DAD-00009930,0
CUS-DAD-00009933,0
CUS-DAD-00009954,1
CUS-DAD-00009956,0
CUS-DAD-00009961,0
CUS-DAD-00009962,0
CUS-DAD-00009970,0
CUS-DAD-00010000,0
CUS-DAD-00010012,1
CUS-DAD-00010039,1
CUS-DAD-00010040,1
CUS-DAD-00010042,1
CUS-DAD-00010046,1
CUS-DAD-00010062,0
CUS-DAD-00010071,0
CUS-DAD-00010081,0
CUS-DAD-00010090,0
CUS-DAD-00010119,0
CUS-DAD-00010133,1
CUS-DAD-00010145,0
CUS-DAD-00010151,0
CUS-DAD-00010157,0
CUS-DAD-00010164,0
CUS-DAD-00010171,0
CUS-DAD-00010194,0
CUS-DAD-00010204,0
CUS-DAD-00010207,0
CUS-DAD-00010231,0
CUS-DAD-00010267,0
CUS-DAD-00010278,0
CUS-DAD-00010289,0
CUS-DAD-00010307,0
CUS-DAD-00010312,0
CUS-DAD-00010318,1
CUS-DAD-00010322,0
CUS-DAD-00010352,0
CUS-DAD-00010355,1
CUS-DAD-00010357,1
CUS-DAD-00010369,0
CUS-DAD-00010379,1
CUS-DAD-00010403,1
CUS-DAD-00010411,1
CUS-DAD-00010414,1
CUS-DAD-00010417,1
CUS-DAD-00010426,1
CUS-DAD-00010434,0
CUS-DAD-00010451,1
CUS-DAD-00010457,0
CUS-DAD-00010469,0
CUS-DAD-00010477,1
CUS-DAD-00010492,0
CUS-DAD-00010524,0
CUS-DAD-00010530,0
CUS-DAD-00010539,1
CUS-DAD-00010542,1
CUS-DAD-00010550,1
CUS-DAD-00010562,0
CUS-DAD-00010572,1
CUS-DAD-00010583,0
CUS-DAD-00010584,0
CUS-DAD-00010596,0
CUS-DAD-00010598,1
CUS-DAD-00010621,0
CUS-DAD-00010625,0
CUS-DAD-00010647,0
CUS-DAD-00010659,0
CUS-DAD-00010660,0
CUS-DAD-00010677,1
CUS-DAD-00010681,1
CUS-DAD-00010686,0
CUS-DAD-00010689,0
CUS-DAD-00010692,0
CUS-DAD-00010697,1
CUS-DAD-00010713,0
CUS-DAD-00010717,0
CUS-DAD-00010731,1
CUS-DAD-00010736,0
CUS-DAD-00010746,0
CUS-DAD-00010747,1
CUS-DAD-00010756,0
CUS-DAD-00010758,0
CUS-DAD-00010778,0
CUS-DAD-00010780,0
CUS-DAD-00010781,1
CUS-DAD-00010793,0
CUS-DAD-00010828,1
CUS-DAD-00010850,1
CUS-DAD-00010851,0
CUS-DAD-00010860,1
CUS-DAD-00010871,1
CUS-DAD-00010878,0
CUS-DAD-00010887,0
CUS-DAD-00010894,0
CUS-DAD-00010904,1
CUS-DAD-00010921,0
CUS-DAD-00010934,0
CUS-DAD-00010943,0
CUS-DAD-00010944,0
CUS-DAD-00010949,0
CUS-DAD-00010959,1
CUS-DAD-00010965,0
CUS-DAD-00010967,0
CUS-DAD-00010977,1
CUS-DAD-00010979,1
CUS-DAD-00011017,1
CUS-DAD-00011029,0
CUS-DAD-00011034,1
CUS-DAD-00011037,1
CUS-DAD-00011038,1
CUS-DAD-00011078,0
CUS-DAD-00011108,1
CUS-DAD-00011112,0
CUS-DAD-00011116,0
CUS-DAD-00011139,1
CUS-DAD-00011176,1
CUS-DAD-00011188,1
CUS-DAD-00011207,0
CUS-DAD-00011219,0
CUS-DAD-00011224,1
CUS-DAD-00011243,1
CUS-DAD-00011246,1
CUS-DAD-00011248,0
CUS-DAD-00011250,1
CUS-DAD-00011251,1
CUS-DAD-00011255,0
CUS-DAD-00011259,1
CUS-DAD-00011283,0
CUS-DAD-00011295,0
CUS-DAD-00011301,0
CUS-DAD-00011323,1
CUS-DAD-00011338,1
CUS-DAD-00011339,0
CUS-DAD-00011346,1
CUS-DAD-00011355,0
CUS-DAD-00011357,1
CUS-DAD-00011362,1
CUS-DAD-00011383,1
CUS-DAD-00011384,0
CUS-DAD-00011392,0
CUS-DAD-00011409,0
CUS-DAD-00011418,1
CUS-DAD-00011435,1
CUS-DAD-00011436,1
CUS-DAD-00011461,1
CUS-DAD-00011486,1
CUS-DAD-00011499,0
CUS-DAD-00011501,0
CUS-DAD-00011502,0
CUS-DAD-00011503,1
CUS-DAD-00011507,0
CUS-DAD-00011537,1
CUS-DAD-00011567,0
CUS-DAD-00011581,1
CUS-DAD-00011598,1
CUS-DAD-00011612,1
CUS-DAD-00011623,0
CUS-DAD-00011632,1
CUS-DAD-00011635,0
CUS-DAD-00011636,1
CUS-DAD-00011652,1
CUS-DAD-00011669,1
CUS-DAD-00011673,1
CUS-DAD-00011679,0
CUS-DAD-00011682,0
CUS-DAD-00011698,0
CUS-DAD-00011704,0
CUS-DAD-00011707,0
CUS-DAD-00011709,1
CUS-DAD-00011727,0
CUS-DAD-00011762,0
CUS-DAD-00011772,0
CUS-DAD-00011782,1
CUS-DAD-00011797,0
CUS-DAD-00011808,0
CUS-DAD-00011812,0
CUS-DAD-00011815,1
CUS-DAD-00011820,0
CUS-DAD-00011827,0
CUS-DAD-00011837,1
CUS-DAD-00011844,0
CUS-DAD-00011845,0
CUS-DAD-00011846,1
CUS-DAD-00011848,0
CUS-DAD-00011860,1
CUS-DAD-00011875,1
CUS-DAD-00011891,1
CUS-DAD-00011903,0
CUS-DAD-00011941,0
CUS-DAD-00011942,0
CUS-DAD-00011949,1
CUS-DAD-00011961,0
CUS-DAD-00011969,0
CUS-DAD-00011978,0
CUS-DAD-00011981,0
CUS-DAD-00011983,1
CUS-DNA-00000001,1
CUS-DNA-00000007,0
CUS-DNA-00000008,1
CUS-DNA-00000021,0
CUS-DNA-00000025,0
CUS-DNA-00000046,0
CUS-DNA-00000053,0
CUS-DNA-00000056,1
CUS-DNA-00000064,1
CUS-DNA-00000080,0
CUS-DNA-00000105,0
CUS-DNA-00000117,0
CUS-DNA-00000139,0
CUS-DNA-00000160,1
CUS-DNA-00000168,1
CUS-DNA-00000185,0
CUS-DNA-00000201,0
CUS-DNA-00000214,1
CUS-DNA-00000236,0
CUS-DNA-00000238,1
CUS-DNA-00000242,0
CUS-DNA-00000298,1
CUS-DNA-00000299,1
CUS-DNA-00000301,0
CUS-DNA-00000327,1
CUS-DNA-00000343,1
CUS-DNA-00000345,1
CUS-DNA-00000346,1
CUS-DNA-00000357,1
CUS-DNA-00000358,1
CUS-DNA-00000367,0
CUS-DNA-00000371,0
CUS-DNA-00000383,0
CUS-DNA-00000403,1
CUS-DNA-00000418,0
CUS-DNA-00000426,1
CUS-DNA-00000430,0
CUS-DNA-00000432,1
CUS-DNA-00000459,0
CUS-DNA-00000495,0
CUS-DNA-00000506,0
CUS-DNA-00000529,1
CUS-DNA-00000549,1
CUS-DNA-00000567,1
CUS-DNA-00000574,1
CUS-DNA-00000602,0
CUS-DNA-00000606,1
CUS-DNA-00000621,1
CUS-DNA-00000627,0
CUS-DNA-00000630,1
CUS-DNA-00000639,1
CUS-DNA-00000642,0
CUS-DNA-00000667,0
CUS-DNA-00000689,0
CUS-DNA-00000707,0
CUS-DNA-00000708,0
CUS-DNA-00000715,1
CUS-DNA-00000749,0
CUS-DNA-00000779,0
CUS-DNA-00000789,1
CUS-DNA-00000837,1
CUS-DNA-00000842,1
CUS-DNA-00000863,0
CUS-DNA-00000868,0
CUS-DNA-00000895,1
CUS-DNA-00000911,1
CUS-DNA-00000934,0
CUS-DNA-00000935,0
CUS-DNA-00000957,1
CUS-DNA-00000990,0
CUS-DNA-00000992,1
CUS-DNA-00000993,1
CUS-DNA-00001048,0
CUS-DNA-00001087,1
CUS-DNA-00001088,0
CUS-DNA-00001103,0
CUS-DNA-00001106,0
CUS-DNA-00001118,0
CUS-DNA-00001142,1
CUS-DNA-00001148,0
CUS-DNA-00001160,0
CUS-DNA-00001174,1
CUS-DNA-00001176,0
CUS-DNA-00001181,0
CUS-DNA-00001211,0
CUS-DNA-00001257,1
CUS-DNA-00001266,1
CUS-DNA-00001303,1
CUS-DNA-00001324,0
CUS-DNA-00001331,1
CUS-DNA-00001351,0
CUS-DNA-00001374,0
CUS-DNA-00001416,0
CUS-DNA-00001429,0
CUS-DNA-00001451,1
CUS-DNA-00001461,1
CUS-DNA-00001494,1
CUS-DNA-00001524,1
CUS-DNA-00001537,0
CUS-DNA-00001548,1
CUS-DNA-00001556,0
CUS-DNA-00001565,0
CUS-DNA-00001577,1
CUS-DNA-00001612,0
CUS-DNA-00001613,0
CUS-DNA-00001623,1
CUS-DNA-00001641,1
CUS-DNA-00001648,0
CUS-DNA-00001650,1
CUS-DNA-00001663,1
CUS-DNA-00001673,0
CUS-DNA-00001675,1
CUS-DNA-00001691,0
CUS-DNA-00001698,1
CUS-DNA-00001711,1
CUS-DNA-00001716,0
CUS-DNA-00001740,0
CUS-DNA-00001772,1
CUS-DNA-00001782,0
CUS-DNA-00001791,1
CUS-DNA-00001817,1
CUS-DNA-00001839,0
CUS-DNA-00001850,0
CUS-DNA-00001854,1
CUS-DNA-00001876,0
CUS-DNA-00001892,0
CUS-DNA-00001909,0
CUS-DNA-00001933,0
CUS-DNA-00001953,0
CUS-DNA-00001996,0
CUS-DNA-00002036,1
CUS-DNA-00002040,1
CUS-DNA-00002042,0
CUS-DNA-00002103,1
CUS-DNA-00002132,1
CUS-DNA-00002138,1
CUS-DNA-00002139,1
CUS-DNA-00002143,0
CUS-DNA-00002144,0
CUS-DNA-00002149,1
CUS-DNA-00002153,0
CUS-DNA-00002154,0
CUS-DNA-00002181,1
CUS-DNA-00002252,1
CUS-DNA-00002258,0
CUS-DNA-00002267,0
CUS-DNA-00002273,0
CUS-DNA-00002288,0
CUS-DNA-00002302,1
CUS-DNA-00002318,0
CUS-DNA-00002356,1
CUS-DNA-00002386,0
CUS-DNA-00002392,0
CUS-DNA-00002402,1
CUS-DNA-00002403,0
CUS-DNA-00002405,0
CUS-DNA-00002423,1
CUS-DNA-00002430,0
CUS-DNA-00002440,0
CUS-DNA-00002454,0
CUS-DNA-00002487,1
CUS-DNA-00002488,0
CUS-DNA-00002537,0
CUS-DNA-00002573,1
CUS-DNA-00002591,1
CUS-DNA-00002604,0
CUS-DNA-00002614,1
CUS-DNA-00002642,0
CUS-DNA-00002648,0
CUS-DNA-00002666,0
CUS-DNA-00002681,0
CUS-DNA-00002722,0
CUS-DNA-00002727,0
CUS-DNA-00002744,0
CUS-DNA-00002746,0
CUS-DNA-00002756,0
CUS-DNA-00002772,0
CUS-DNA-00002775,0
CUS-DNA-00002800,0
CUS-DNA-00002841,0
CUS-DNA-00002849,0
CUS-DNA-00002855,0
CUS-DNA-00002948,1
CUS-DNA-00002952,1
CUS-DNA-00002961,0
CUS-DNA-00002991,0
CUS-DNA-00003006,1
CUS-DNA-00003010,1
CUS-DNA-00003013,0
CUS-DNA-00003031,0
CUS-DNA-00003043,0
CUS-DNA-00003054,0
CUS-DNA-00003084,0
CUS-DNA-00003085,0
CUS-DNA-00003104,0
CUS-DNA-00003136,1
CUS-DNA-00003139,1
CUS-DNA-00003201,1
CUS-DNA-00003213,0
CUS-DNA-00003223,0
CUS-DNA-00003226,0
CUS-DNA-00003248,1
CUS-DNA-00003256,1
CUS-DNA-00003268,0
CUS-DNA-00003297,0
CUS-DNA-00003324,0
CUS-DNA-00003347,1
CUS-DNA-00003349,0
CUS-DNA-00003418,1
CUS-DNA-00003448,0
CUS-DNA-00003456,0
CUS-DNA-00003460,1
CUS-DNA-00003462,0
CUS-DNA-00003465,1
CUS-DNA-00003466,1
CUS-DNA-00003498,1
CUS-DNA-00003508,0
CUS-DNA-00003516,0
CUS-DNA-00003520,1
CUS-DNA-00003536,1
CUS-DNA-00003556,1
CUS-DNA-00003571,1
CUS-DNA-00003581,0
CUS-DNA-00003582,0
CUS-DNA-00003586,1
CUS-DNA-00003589,1
CUS-DNA-00003591,1
CUS-DNA-00003593,1
CUS-DNA-00003639,0
CUS-DNA-00003646,0
CUS-DNA-00003675,1
CUS-DNA-00003695,1
CUS-DNA-00003712,1
CUS-DNA-00003714,1
CUS-DNA-00003718,1
CUS-DNA-00003726,0
CUS-DNA-00003730,0
CUS-DNA-00003739,1
CUS-DNA-00003754,0
CUS-DNA-00003766,0
CUS-DNA-00003775,1
CUS-DNA-00003779,1
CUS-DNA-00003798,0
CUS-DNA-00003810,0
CUS-DNA-00003821,0
CUS-DNA-00003839,0
CUS-DNA-00003857,1
CUS-DNA-00004025,0
CUS-DNA-00004042,1
CUS-DNA-00004060,0
CUS-DNA-00004066,0
CUS-DNA-00004092,1
CUS-DNA-00004113,0
CUS-DNA-00004115,1
CUS-DNA-00004122,0
CUS-DNA-00004129,1
CUS-DNA-00004140,0
CUS-DNA-00004175,0
CUS-DNA-00004186,1
CUS-DNA-00004202,1
CUS-DNA-00004206,1
CUS-DNA-00004234,1
CUS-DNA-00004241,1
CUS-DNA-00004250,1
CUS-DNA-00004269,1
CUS-DNA-00004270,1
CUS-DNA-00004273,0
CUS-DNA-00004295,0
CUS-DNA-00004312,1
CUS-DNA-00004318,0
CUS-DNA-00004347,1
CUS-DNA-00004392,0
CUS-DNA-00004398,0
CUS-DNA-00004400,0
CUS-DNA-00004401,0
CUS-DNA-00004416,0
CUS-DNA-00004483,0
CUS-DNA-00004487,1
CUS-DNA-00004500,1
CUS-DNA-00004509,1
CUS-DNA-00004519,1
CUS-DNA-00004523,1
CUS-DNA-00004531,0
CUS-DNA-00004557,1
CUS-DNA-00004567,0
CUS-DNA-00004582,0
CUS-DNA-00004586,1
CUS-DNA-00004652,1
CUS-DNA-00004683,1
CUS-DNA-00004700,0
CUS-DNA-00004711,0
CUS-DNA-00004727,0
CUS-DNA-00004743,0
CUS-DNA-00004800,1
CUS-DNA-00004829,0
CUS-DNA-00004850,0
CUS-DNA-00004853,0
CUS-DNA-00004864,1
CUS-DNA-00004900,1
CUS-DNA-00004931,0
CUS-DNA-00004933,0
CUS-DNA-00004946,0
CUS-DNA-00004948,1
CUS-DNA-00005003,0
CUS-DNA-00005007,0
CUS-DNA-00005040,0
CUS-DNA-00005087,0
CUS-DNA-00005092,0
CUS-DNA-00005113,1
CUS-DNA-00005118,1
CUS-DNA-00005199,1
CUS-DNA-00005231,1
CUS-DNA-00005254,0
CUS-DNA-00005255,0
CUS-DNA-00005276,0
CUS-DNA-00005287,0
CUS-DNA-00005295,0
CUS-DNA-00005331,1
CUS-DNA-00005336,1
CUS-DNA-00005352,1
CUS-DNA-00005368,0
CUS-DNA-00005383,1
CUS-DNA-00005386,0
CUS-DNA-00005412,0
CUS-DNA-00005423,1
CUS-DNA-00005466,1
CUS-DNA-00005467,0
CUS-DNA-00005509,1
CUS-DNA-00005536,0
CUS-DNA-00005580,0
CUS-DNA-00005592,1
CUS-DNA-00005628,1
CUS-DNA-00005642,0
CUS-DNA-00005643,1
CUS-DNA-00005658,1
CUS-DNA-00005679,0
CUS-DNA-00005689,1
CUS-DNA-00005704,0
CUS-DNA-00005711,1
CUS-DNA-00005721,0
CUS-DNA-00005725,1
CUS-DNA-00005743,1
CUS-DNA-00005753,1
CUS-DNA-00005754,1
CUS-DNA-00005771,0
CUS-DNA-00005795,1
CUS-DNA-00005803,0
CUS-DNA-00005810,0
CUS-DNA-00005816,0
CUS-DNA-00005830,1
CUS-DNA-00005850,1
CUS-DNA-00005883,1
CUS-DNA-00005896,1
CUS-DNA-00005904,1
CUS-DNA-00005917,0
CUS-DNA-00005918,0
CUS-DNA-00005967,0
CUS-DNA-00005970,0
CUS-DNA-00005977,1
CUS-DNA-00006009,0
CUS-DNA-00006011,0
CUS-DNA-00006043,1
CUS-DNA-00006059,1
CUS-DNA-00006086,1
CUS-DNA-00006116,0
CUS-DNA-00006147,0
CUS-DNA-00006151,1
CUS-DNA-00006197,0
CUS-DNA-00006244,0
CUS-DNA-00006268,0
CUS-DNA-00006281,0
CUS-DNA-00006296,0
CUS-DNA-00006297,0
CUS-DNA-00006351,0
CUS-DNA-00006353,0
CUS-DNA-00006384,0
CUS-DNA-00006396,0
CUS-DNA-00006397,1
CUS-DNA-00006412,0
CUS-DNA-00006424,0
CUS-DNA-00006450,1
CUS-DNA-00006477,0
CUS-DNA-00006481,0
CUS-DNA-00006505,0
CUS-DNA-00006511,0
CUS-DNA-00006514,0
CUS-DNA-00006578,0
CUS-DNA-00006594,1
CUS-DNA-00006621,0
CUS-DNA-00006635,0
CUS-DNA-00006639,1
CUS-DNA-00006659,0
CUS-DNA-00006667,0
CUS-DNA-00006729,1
CUS-DNA-00006731,0
CUS-DNA-00006734,0
CUS-DNA-00006739,1
CUS-DNA-00006753,0
CUS-DNA-00006757,1
CUS-DNA-00006789,0
CUS-DNA-00006797,0
CUS-DNA-00006806,0
CUS-DNA-00006810,0
CUS-DNA-00006884,0
CUS-DNA-00006908,0
CUS-DNA-00006921,1
CUS-DNA-00006922,0
CUS-DNA-00006946,0
CUS-DNA-00006971,1
CUS-DNA-00006979,0
CUS-DNA-00006984,0
CUS-DNA-00006995,0
CUS-DNA-00007075,1
CUS-DNA-00007081,0
CUS-DNA-00007083,0
CUS-DNA-00007086,1
CUS-DNA-00007094,0
CUS-DNA-00007115,0
CUS-DNA-00007143,0
CUS-DNA-00007148,0
CUS-DNA-00007155,0
CUS-DNA-00007164,0
CUS-DNA-00007195,1
CUS-DNA-00007212,1
CUS-DNA-00007236,0
CUS-DNA-00007249,0
CUS-DNA-00007276,0
CUS-DNA-00007287,0
CUS-DNA-00007308,1
CUS-DNA-00007362,0
CUS-DNA-00007368,1
CUS-DNA-00007386,0
CUS-DNA-00007400,1
CUS-DNA-00007411,0
CUS-DNA-00007458,0
CUS-DNA-00007469,0
CUS-DNA-00007484,1
CUS-DNA-00007486,0
CUS-DNA-00007493,1
CUS-DNA-00007527,1
CUS-DNA-00007528,0
CUS-DNA-00007584,1
CUS-DNA-00007607,1
CUS-DNA-00007611,0
CUS-DNA-00007616,0
CUS-DNA-00007656,0
CUS-DNA-00007657,0
CUS-DNA-00007658,0
CUS-DNA-00007667,0
CUS-DNA-00007712,0
CUS-DNA-00007719,0
CUS-DNA-00007745,0
CUS-DNA-00007781,1
CUS-DNA-00007802,0
CUS-DNA-00007807,1
CUS-DNA-00007827,0
CUS-DNA-00007829,0
CUS-DNA-00007856,1
CUS-DNA-00007878,0
CUS-DNA-00007975,1
CUS-DNA-00007985,1
CUS-DNA-00008005,0
CUS-DNA-00008017,1
CUS-DNA-00008052,1
CUS-DNA-00008064,1
CUS-DNA-00008133,1
CUS-DNA-00008139,1
CUS-DNA-00008182,0
CUS-DNA-00008190,1
CUS-DNA-00008222,1
CUS-DNA-00008257,0
CUS-DNA-00008259,0
CUS-DNA-00008305,0
CUS-DNA-00008329,0
CUS-DNA-00008353,1
CUS-DNA-00008356,1
CUS-DNA-00008368,0
CUS-DNA-00008398,0
CUS-DNA-00008400,0
CUS-DNA-00008427,0
CUS-DNA-00008435,1
CUS-DNA-00008436,1
CUS-DNA-00008438,1
CUS-DNA-00008441,1
CUS-DNA-00008450,1
CUS-DNA-00008472,1
CUS-DNA-00008477,0
CUS-DNA-00008485,0
CUS-DNA-00008489,0
CUS-DNA-00008502,0
CUS-DNA-00008553,1
CUS-DNA-00008555,0
CUS-DNA-00008570,0
CUS-DNA-00008573,1
CUS-DNA-00008596,1
CUS-DNA-00008677,0
CUS-DNA-00008679,1
CUS-DNA-00008683,0
CUS-DNA-00008687,0
CUS-DNA-00008695,1
CUS-DNA-00008713,1
CUS-DNA-00008721,0
CUS-DNA-00008724,1
CUS-DNA-00008735,1
CUS-DNA-00008739,0
CUS-DNA-00008749,0
CUS-DNA-00008753,0
CUS-DNA-00008767,1
CUS-DNA-00008774,0
CUS-DNA-00008778,1
CUS-DNA-00008805,0
CUS-DNA-00008808,1
CUS-DNA-00008818,0
CUS-DNA-00008819,0
CUS-DNA-00008845,1
CUS-DNA-00008847,0
CUS-DNA-00008849,0
CUS-DNA-00008874,0
CUS-DNA-00008889,1
CUS-DNA-00008891,0
CUS-DNA-00008893,0
CUS-DNA-00008903,0
CUS-DNA-00008935,0
CUS-DNA-00008944,1
CUS-DNA-00008945,1
CUS-DNA-00009027,0
CUS-DNA-00009054,0
CUS-DNA-00009064,0
CUS-DNA-00009179,1
CUS-DNA-00009185,0
CUS-DNA-00009189,1
CUS-DNA-00009219,1
CUS-DNA-00009228,0
CUS-DNA-00009229,1
CUS-DNA-00009232,0
CUS-DNA-00009239,1
CUS-DNA-00009254,1
CUS-DNA-00009272,1
CUS-DNA-00009301,1
CUS-DNA-00009319,0
CUS-DNA-00009351,0
CUS-DNA-00009365,0
CUS-DNA-00009369,0
CUS-DNA-00009370,0
CUS-DNA-00009399,1
CUS-DNA-00009426,0
CUS-DNA-00009435,0
CUS-DNA-00009438,1
CUS-DNA-00009453,1
CUS-DNA-00009478,0
CUS-DNA-00009514,1
CUS-DNA-00009585,1
CUS-DNA-00009589,1
CUS-DNA-00009625,1
CUS-DNA-00009631,0
CUS-DNA-00009638,0
CUS-DNA-00009652,0
CUS-DNA-00009662,0
CUS-DNA-00009707,0
CUS-DNA-00009709,1
CUS-DNA-00009714,0
CUS-DNA-00009726,0
CUS-DNA-00009745,0
CUS-DNA-00009746,0
CUS-DNA-00009775,1
CUS-DNA-00009810,1
CUS-DNA-00009831,0
CUS-DNA-00009868,0
CUS-DNA-00009888,1
CUS-DNA-00009898,0
CUS-DNA-00009908,0
CUS-DNA-00009929,1
CUS-DNA-00009939,1
CUS-DNA-00009943,0
CUS-DNA-00010018,0
CUS-DNA-00010032,1
CUS-DNA-00010074,1
CUS-DNA-00010086,1
CUS-DNA-00010102,1
CUS-DNA-00010104,0
CUS-DNA-00010158,0
CUS-DNA-00010200,0
CUS-DNA-00010202,0
CUS-DNA-00010221,0
CUS-DNA-00010232,0
CUS-DNA-00010235,0
CUS-DNA-00010246,0
CUS-DNA-00010251,1
CUS-DNA-00010269,1
CUS-DNA-00010292,0
CUS-DNA-00010321,1
CUS-DNA-00010341,1
CUS-DNA-00010367,1
CUS-DNA-00010376,0
CUS-DNA-00010385,0
CUS-DNA-00010400,1
CUS-DNA-00010407,0
CUS-DNA-00010428,0
CUS-DNA-00010453,1
CUS-DNA-00010456,0
